time,badj_open,badj_high,badj_low,badj_close,unadj_open,unadj_high,unadj_low,unadj_close,source,conflict,unadj_prev_close,badj_prev_close,badj_close_delta,badj_open_gap_delta,continuous_return,continuous_gap_return,unadj_raw_return,estimated_roll_effect_return,mnq_point_pnl_per_contract,nq_point_pnl_per_contract
2025-08-28,24541.5,24803.0,24486.75,24768.25,23542.25,23803.75,23487.5,23769.0,both_identical,False,23628.75,24628.0,140.25,-86.5,0.005935565783209014,-0.003660794582870444,0.005935565783208974,-4.0766001685454967e-17,280.5,2805.0
2025-08-29,24759.75,24761.25,24396.75,24461.0,23760.5,23762.0,23397.5,23461.75,both_identical,False,23769.0,24768.25,-307.25,-8.5,-0.012926500904539527,-0.00035760864992216755,-0.012926500904539506,2.0816681711721685e-17,-614.5,-6145.0
2025-09-02,24478.25,24551.75,24024.5,24274.25,23479.0,23552.5,23025.25,23275.0,both_identical,False,23461.75,24461.0,-186.75,17.25,-0.007959764297207156,0.0007352392724327895,-0.007959764297207128,2.7755575615628914e-17,-373.5,-3735.0
2025-09-03,24381.25,24524.5,24297.5,24448.0,23382.0,23525.25,23298.25,23448.75,both_identical,False,23275.0,24274.25,173.75,107.0,0.007465091299677766,0.0045972073039742215,0.007465091299677873,1.0668549377257364e-16,347.5,3475.0
2025-09-04,24456.0,24708.0,24409.25,24667.25,23456.75,23708.75,23410.0,23668.0,both_identical,False,23448.75,24448.0,219.25,8.0,0.009350178580947811,0.0003411695719388027,0.009350178580947777,-3.469446951953614e-17,438.5,4385.0
2025-09-05,24699.25,24901.25,24504.25,24683.25,23700.0,23902.0,23505.0,23684.0,both_identical,False,23668.0,24667.25,16.0,32.0,0.0006760182524928173,0.0013520365049856345,0.0006760182524927494,-6.787105599759258e-17,32.0,320.0
2025-09-08,24672.75,24887.25,24649.5,24799.0,23673.5,23888.0,23650.25,23799.75,both_identical,False,23684.0,24683.25,115.75,-10.5,0.004887265664583685,-0.0004433372741091032,0.004887265664583751,6.591949208711867e-17,231.5,2315.0
2025-09-09,24798.25,24920.5,24725.25,24873.25,23799.0,23921.25,23726.0,23874.0,both_identical,False,23799.75,24799.0,74.25,-0.75,0.0031197806699650205,-3.151293606025273e-05,0.003119780669964989,-3.165870343657673e-17,148.5,1485.0
2025-09-10,24897.75,25043.5,24784.25,24877.0,23898.5,24044.25,23785.0,23877.75,both_identical,False,23874.0,24873.25,3.75,24.5,0.00015707464186981654,0.001026220993549468,0.00015707464186975884,-5.770666063054097e-17,7.5,75.0
2025-09-11,24853.0,25045.25,24837.25,25017.0,23853.75,24046.0,23838.0,24017.75,both_identical,False,23877.75,24877.0,140.0,-24.0,0.005863199003256169,-0.001005119829129629,0.00586319900325627,1.0061396160665481e-16,280.0,2800.0
2025-09-12,25027.5,25158.25,24968.25,25112.5,24028.25,24159.0,23969.0,24113.25,both_identical,False,24017.75,25017.0,95.5,10.5,0.003976225916249441,0.0004371766714200956,0.003976225916249465,2.42861286636753e-17,191.0,1910.0
2025-09-15,25114.5,25314.75,25075.25,25308.5,24115.25,24315.5,24076.0,24309.25,both_identical,False,24113.25,25112.5,196.0,2.0,0.00812831119820016,8.294195100204245e-05,0.008128311198200233,7.28583859910259e-17,392.0,3920.0
2025-09-16,25291.5,25405.0,25257.0,25280.0,24533.75,24647.25,24499.25,24522.25,both_identical,False,24309.25,25308.5,-28.5,-17.0,-0.0011723932248012589,-0.0006993222744428561,0.0087620967327251,0.009934489957526358,-57.0,-570.0
2025-09-17,25284.5,25310.75,24999.75,25223.0,24526.75,24553.0,24242.0,24465.25,both_identical,False,24522.25,25280.0,-57.0,4.5,-0.002324419659696806,0.00018350681523922154,-0.0023244196596967637,4.2500725161431774e-17,-114.0,-1140.0
2025-09-18,25256.25,25573.75,25253.0,25463.25,24498.5,24816.0,24495.25,24705.5,both_identical,False,24465.25,25223.0,240.25,33.25,0.009820050888505124,0.0013590705183883264,0.009820050888505127,3.469446951953614e-18,480.5,4805.0
2025-09-19,25475.5,25645.75,25412.75,25624.0,24717.75,24888.0,24655.0,24866.25,both_identical,False,24705.5,25463.25,160.75,12.25,0.006506648317176338,0.0004958410070632045,0.006506648317176289,-4.85722573273506e-17,321.5,3215.0
2025-09-22,25607.75,25785.0,25506.5,25760.75,24850.0,25027.25,24748.75,25003.0,both_identical,False,24866.25,25624.0,136.75,-16.25,0.005499421907203539,-0.0006534962046951189,0.005499421907203539,0.0,273.5,2735.0
2025-09-23,25752.75,25783.75,25538.25,25585.0,24995.0,25026.0,24780.5,24827.25,both_identical,False,25003.0,25760.75,-175.75,-8.0,-0.007029156501219854,-0.0003199616046074471,-0.007029156501219824,2.949029909160572e-17,-351.5,-3515.0
2025-09-24,25597.25,25671.25,25384.75,25497.0,24839.5,24913.5,24627.0,24739.25,both_identical,False,24827.25,25585.0,-88.0,12.25,-0.003544492442779607,0.0004934094593642067,-0.0035444924427796565,-4.9439619065339e-17,-176.0,-1760.0
2025-09-25,25503.75,25551.25,25180.25,25387.0,24746.0,24793.5,24422.5,24629.25,both_identical,False,24739.25,25497.0,-110.0,6.75,-0.004446375698535727,0.000272845781501056,-0.004446375698535676,5.117434254131581e-17,-220.0,-2200.0
2025-09-26,25400.25,25505.25,25277.75,25484.5,24642.5,24747.5,24520.0,24726.75,both_identical,False,24629.25,25387.0,97.5,13.25,0.003958707634215414,0.0005379782169574794,0.003958707634215353,-6.158268339717665e-17,195.0,1950.0
2025-09-29,25484.25,25733.25,25479.5,25595.5,24726.5,24975.5,24721.75,24837.75,both_identical,False,24726.75,25484.5,111.0,-0.25,0.00448906548575935,-1.0110507850809345e-05,0.004489065485759447,9.71445146547012e-17,222.0,2220.0
2025-09-30,25575.5,25671.5,25480.0,25659.5,24817.75,24913.75,24722.25,24901.75,both_identical,False,24837.75,25595.5,64.0,-20.0,0.002576722931827561,-0.0008052259161961128,0.0025767229318276463,8.543513119185775e-17,128.0,1280.0
2025-10-01,25600.75,25794.5,25391.0,25775.25,24843.0,25036.75,24633.25,25017.5,both_identical,False,24901.75,25659.5,115.75,-58.75,0.004648267692029677,-0.0023592719387191662,0.0046482676920296395,-3.729655473350135e-17,231.5,2315.0
2025-10-02,25767.0,25937.75,25751.5,25867.75,25009.25,25180.0,24993.75,25110.0,both_identical,False,25017.5,25775.25,92.5,-8.25,0.003697411811731788,-0.00032976916158688915,0.0036974118117318877,9.974659986866641e-17,185.0,1850.0
2025-10-03,25859.25,25954.25,25681.0,25749.75,25101.5,25196.5,24923.25,24992.0,both_identical,False,25110.0,25867.75,-118.0,-8.5,-0.004699322978892871,-0.000338510553564317,-0.0046993229788928614,9.540979117872439e-18,-236.0,-2360.0
2025-10-06,25757.75,26010.5,25752.75,25942.5,25000.0,25252.75,24995.0,25184.75,both_identical,False,24992.0,25749.75,192.75,8.0,0.0077124679897567225,0.0003201024327784891,0.007712467989756666,-5.637851296924623e-17,385.5,3855.0
2025-10-07,25942.25,26032.75,25742.5,25797.0,25184.5,25275.0,24984.75,25039.25,both_identical,False,25184.75,25942.5,-145.5,-0.25,-0.005777305710797208,-9.926642114771837e-06,-0.005777305710797154,5.4643789493269423e-17,-291.0,-2910.0
2025-10-08,25817.5,26122.5,25784.0,26088.75,25059.75,25364.75,25026.25,25331.0,both_identical,False,25039.25,25797.0,291.75,20.5,0.011651706820292141,0.000818714618049662,0.011651706820292151,1.0408340855860843e-17,583.5,5835.0
2025-10-09,26109.25,26151.75,25918.5,26047.0,25351.5,25394.0,25160.75,25289.25,both_identical,False,25331.0,26088.75,-41.75,20.5,-0.0016481781216691012,0.0008092850657297382,-0.0016481781216690639,3.729655473350135e-17,-83.5,-835.0
2025-10-10,26045.5,26145.75,24916.25,25154.75,25287.75,25388.0,24158.5,24397.0,both_identical,False,25289.25,26047.0,-892.25,-1.5,-0.035281789693249105,-5.931374002787746e-05,-0.03528178969324913,-2.7755575615628914e-17,-1784.5,-17845.0
2025-10-13,25299.75,25722.75,25299.75,25680.0,24542.0,24965.0,24542.0,24922.25,both_identical,False,24397.0,25154.75,525.25,145.0,0.021529286387670616,0.005943353691027585,0.0215292863876706,-1.734723475976807e-17,1050.5,10505.0
2025-10-14,25671.5,25802.0,25178.75,25520.25,24913.75,25044.25,24421.0,24762.5,both_identical,False,24922.25,25680.0,-159.75,-8.5,-0.006409934897531323,-0.0003410606987731846,-0.0064099348975312775,4.5102810375396984e-17,-319.5,-3195.0
2025-10-15,25511.75,25872.75,25421.0,25682.25,24754.0,25115.0,24663.25,24924.5,both_identical,False,24762.5,25520.25,162.0,-8.5,0.006542150429076224,-0.0003432609793033821,0.006542150429076132,-9.194034422677078e-17,324.0,3240.0
2025-10-16,25694.75,25937.25,25401.25,25589.0,24937.0,25179.5,24643.5,24831.25,both_identical,False,24924.5,25682.25,-93.25,12.5,-0.0037412987221408654,0.0005015145740135208,-0.0037412987221409066,-4.119968255444917e-17,-186.5,-1865.0
2025-10-17,25551.5,25813.5,25167.75,25744.25,24793.75,25055.75,24410.0,24986.5,both_identical,False,24831.25,25589.0,155.25,-37.5,0.006252202365970299,-0.0015101938082053865,0.00625220236597035,5.0306980803327406e-17,310.5,3105.0
2025-10-20,25823.5,26112.25,25713.5,26063.0,25065.75,25354.5,24955.75,25305.25,both_identical,False,24986.5,25744.25,318.75,79.25,0.01275688871990875,0.0031717127248714304,0.012756888719908765,1.5612511283791264e-17,637.5,6375.0
2025-10-21,26084.5,26125.75,25961.0,26052.5,25326.75,25368.0,25203.25,25294.75,both_identical,False,25305.25,26063.0,-10.5,21.5,-0.0004149336600112625,0.000849626065737347,-0.00041493366001121856,4.391018798566293e-17,-21.0,-210.0
2025-10-22,26041.5,26096.0,25562.5,25797.0,25283.75,25338.25,24804.75,25039.25,both_identical,False,25294.75,26052.5,-255.5,-11.0,-0.010100910267940976,-0.00043487284910900483,-0.010100910267941021,-4.5102810375396984e-17,-511.0,-5110.0
2025-10-23,25770.0,26053.75,25694.75,26011.75,25012.25,25296.0,24937.0,25254.0,both_identical,False,25039.25,25797.0,214.75,-27.0,0.008576534840300729,-0.001078307057919067,0.008576534840300631,-9.71445146547012e-17,429.5,4295.0
2025-10-24,26041.0,26328.5,26033.75,26267.0,25283.25,25570.75,25276.0,25509.25,both_identical,False,25254.0,26011.75,255.25,29.25,0.010107309733111587,0.001158232359230221,0.010107309733111691,1.0408340855860843e-16,510.5,5105.0
2025-10-27,26481.25,26771.25,26457.75,26721.5,25723.5,26013.5,25700.0,25963.75,both_identical,False,25509.25,26267.0,454.5,214.25,0.0178170663582818,0.008398914119388066,0.01781706635828173,-6.938893903907228e-17,909.0,9090.0
2025-10-28,26760.25,26989.25,26700.75,26921.25,26002.5,26231.5,25943.0,26163.5,both_identical,False,25963.75,26721.5,199.75,38.75,0.007693418708776659,0.0014924654566462858,0.007693418708776711,5.204170427930421e-17,399.5,3995.0
2025-10-29,26937.5,27137.5,26807.0,27020.25,26179.75,26379.75,26049.25,26262.5,both_identical,False,26163.5,26921.25,99.0,16.25,0.0037838974143367668,0.0006210942725552774,0.003783897414336712,-5.4643789493269423e-17,198.0,1980.0
2025-10-30,26912.25,27156.75,26610.75,26640.5,26154.5,26399.0,25853.0,25882.75,both_identical,False,26262.5,27020.25,-379.75,-108.0,-0.014459781056639696,-0.004112327463112803,-0.014459781056639698,-1.734723475976807e-18,-759.5,-7595.0
2025-10-31,26908.25,27031.75,26646.5,26761.75,26150.5,26274.0,25888.75,26004.0,both_identical,False,25882.75,26640.5,121.25,267.75,0.004684587225082342,0.010344727666109667,0.0046845872250822485,-9.367506770274758e-17,242.5,2425.0
2025-11-03,26786.0,27023.75,26770.5,26861.0,26028.25,26266.0,26012.75,26103.25,both_identical,False,26004.0,26761.75,99.25,24.25,0.0038167205045377636,0.0009325488386402092,0.0038167205045378516,8.803721640582296e-17,198.5,1985.0
2025-11-04,26862.25,26862.25,26280.5,26333.0,26104.5,26104.5,25522.75,25575.25,both_identical,False,26103.25,26861.0,-528.0,1.25,-0.02022736632411673,4.788675739610968e-05,-0.020227366324116702,2.7755575615628914e-17,-1056.0,-10560.0
2025-11-05,26302.75,26637.75,26039.75,26504.0,25545.0,25880.0,25282.0,25746.25,both_identical,False,25575.25,26333.0,171.0,-30.25,0.0066861516505215,-0.0011827841370074584,0.0066861516505214436,-5.637851296924623e-17,342.0,3420.0
2025-11-06,26496.25,26580.0,25955.5,26002.0,25738.5,25822.25,25197.75,25244.25,both_identical,False,25746.25,26504.0,-502.0,-7.75,-0.019497985143467494,-0.0003010147108802253,-0.019497985143467456,3.8163916471489756e-17,-1004.0,-10040.0
2025-11-07,26072.5,26112.5,25467.0,25924.0,25314.75,25354.75,24709.25,25166.25,both_identical,False,25244.25,26002.0,-78.0,70.5,-0.0030898125315665945,0.002792715172762114,-0.0030898125315665936,8.673617379884035e-19,-156.0,-1560.0
2025-11-10,26078.5,26518.25,26026.75,26472.25,25320.75,25760.5,25269.0,25714.5,both_identical,False,25166.25,25924.0,548.25,154.5,0.021785128892862465,0.006139174489643869,0.02178512889286255,8.326672684688674e-17,1096.5,10965.0
2025-11-11,26480.0,26526.5,26236.25,26398.5,25722.25,25768.75,25478.5,25640.75,both_identical,False,25714.5,26472.25,-73.75,7.75,-0.0028680316552917614,0.0003013863773357444,-0.002868031655291814,-5.2475385148298415e-17,-147.5,-1475.0
2025-11-12,26425.75,26587.75,26246.5,26381.5,25668.0,25830.0,25488.75,25623.75,both_identical,False,25640.75,26398.5,-17.0,27.25,-0.0006630071273266187,0.0010627614246853153,-0.000663007127326587,3.176712365382528e-17,-34.0,-340.0
2025-11-13,26381.75,26479.25,25760.25,25852.5,25624.0,25721.5,25002.5,25094.75,both_identical,False,25623.75,26381.5,-529.0,0.25,-0.02064490950778087,9.756573491389824e-06,-0.020644909507780862,6.938893903907228e-18,-1058.0,-10580.0
2025-11-14,25853.0,26051.0,25383.75,25851.75,25095.25,25293.25,24626.0,25094.0,both_identical,False,25094.75,25852.5,-0.75,0.5,-2.988672929596828e-05,1.9924486197312185e-05,-2.9886729295935943e-05,3.233632979438017e-17,-1.5,-15.0
2025-11-17,25900.0,26119.0,25489.5,25636.75,25142.25,25361.25,24731.75,24879.0,both_identical,False,25094.0,25851.75,-215.0,48.25,-0.008567785127919024,0.0019227703833585717,-0.008567785127919003,2.0816681711721685e-17,-430.0,-4300.0
2025-11-18,25663.25,25717.25,25134.0,25353.5,24905.5,24959.5,24376.25,24595.75,both_identical,False,24879.0,25636.75,-283.25,26.5,-0.011385103902889987,0.0010651553519032116,-0.011385103902889937,5.0306980803327406e-17,-566.5,-5665.0
2025-11-19,25308.75,25745.75,25202.75,25479.5,24551.0,24988.0,24445.0,24721.75,both_identical,False,24595.75,25353.5,126.0,-44.75,0.0051228362623624004,-0.0018194200217517254,0.005122836262362318,-8.239936510889834e-17,252.0,2520.0
2025-11-20,25724.5,26067.75,24831.0,24889.25,24966.75,25310.0,24073.25,24131.5,both_identical,False,24721.75,25479.5,-590.25,245.0,-0.023875736952278865,0.00991030165744739,-0.023875736952278848,1.734723475976807e-17,-1180.5,-11805.0
2025-11-21,24867.75,25354.0,24662.25,25063.25,24110.0,24596.25,23904.5,24305.5,both_identical,False,24131.5,24889.25,174.0,-21.5,0.007210492509790108,-0.0008909516606924559,0.007210492509790001,-1.0755285551056204e-16,348.0,3480.0
2025-11-24,25213.5,25751.25,25119.5,25706.0,24455.75,24993.5,24361.75,24948.25,both_identical,False,24305.5,25063.25,642.75,150.25,0.026444631873444282,0.006181728415379235,0.02644463187344437,8.673617379884035e-17,1285.5,12855.0
2025-11-25,25724.0,25893.0,25359.75,25843.25,24966.25,25135.25,24602.0,25085.5,both_identical,False,24948.25,25706.0,137.25,18.0,0.005501387872896896,0.0007214934915274619,0.00550138787289689,-6.071532165918825e-18,274.5,2745.0
2025-11-26,25829.0,26133.75,25819.0,26060.0,25071.25,25376.0,25061.25,25302.25,both_identical,False,25085.5,25843.25,216.75,-14.25,0.00864044966215543,-0.0005680572442247514,0.008640449662155492,6.245004513516506e-17,433.5,4335.0
2025-11-28,26070.75,26257.5,26043.5,26239.75,25313.0,25499.75,25285.75,25482.0,both_identical,False,25302.25,26060.0,179.75,10.75,0.007104111294450099,0.0004248634014761533,0.0071041112944500995,8.673617379884035e-19,359.5,3595.0
2025-12-01,26240.25,26303.75,25951.0,26149.0,25482.5,25546.0,25193.25,25391.25,both_identical,False,25482.0,26239.75,-90.75,0.5,-0.0035613374146456324,1.9621693744604034e-05,-0.0035613374146455934,3.903127820947816e-17,-181.5,-1815.0
2025-12-02,26169.25,26427.75,26082.5,26363.75,25411.5,25670.0,25324.75,25606.0,both_identical,False,25391.25,26149.0,214.75,20.25,0.008457637965834687,0.0007975188303057156,0.008457637965834763,7.632783294297951e-17,429.5,4295.0
2025-12-03,26368.75,26443.0,26179.25,26415.25,25611.0,25685.25,25421.5,25657.5,both_identical,False,25606.0,26363.75,51.5,5.0,0.002011247363899086,0.00019526673435913457,0.002011247363899127,4.0766001685454967e-17,103.0,1030.0
2025-12-04,26408.0,26490.25,26246.5,26380.5,25650.25,25732.5,25488.75,25622.75,both_identical,False,25657.5,26415.25,-34.75,-7.25,-0.0013543798109714508,-0.0002825684497710221,-0.0013543798109714178,3.2959746043559335e-17,-69.5,-695.0
2025-12-05,26387.5,26625.75,26337.5,26489.75,25629.75,25868.0,25579.75,25732.0,both_identical,False,25622.75,26380.5,109.25,7.0,0.0042637890156208835,0.00027319471953634954,0.004263789015620967,8.326672684688674e-17,218.5,2185.0
2025-12-08,26507.75,26618.5,26322.5,26421.75,25750.0,25860.75,25564.75,25664.0,both_identical,False,25732.0,26489.75,-68.0,18.0,-0.002642623970153894,0.000699518109746619,-0.0026426239701539123,-1.8214596497756474e-17,-136.0,-1360.0
2025-12-09,26470.75,26493.5,26317.75,26457.5,25713.0,25735.75,25560.0,25699.75,both_identical,False,25664.0,26421.75,35.75,49.0,0.0013930018703241895,0.00190928927680798,0.0013930018703240954,-9.410874857174178e-17,71.5,715.0
2025-12-10,26437.75,26628.5,26286.5,26555.75,25680.0,25870.75,25528.75,25798.0,both_identical,False,25699.75,26457.5,98.25,-19.75,0.003822994387104933,-0.0007684899658556989,0.003822994387104872,-6.071532165918825e-17,196.5,1965.0
2025-12-11,26527.25,26619.25,26140.75,26471.25,25769.5,25861.5,25383.0,25713.5,both_identical,False,25798.0,26555.75,-84.5,-28.5,-0.0032754477091247384,-0.0011047368013024266,-0.0032754477091246903,4.8138576458356397e-17,-169.0,-1690.0
2025-12-12,26458.75,26491.0,25875.75,25971.25,25701.0,25733.25,25118.0,25213.5,both_identical,False,25713.5,26471.25,-500.0,-12.5,-0.019445038598401618,-0.00048612596496004043,-0.01944503859840163,-1.3877787807814457e-17,-1000.0,-10000.0
2025-12-15,25981.25,26167.75,25791.0,25851.0,25223.5,25410.0,25033.25,25093.25,both_identical,False,25213.5,25971.25,-120.25,10.0,-0.0047692704305233305,0.0003966129256152458,-0.004769270430523331,-8.673617379884035e-19,-240.5,-2405.0
2025-12-16,25854.0,25952.25,25581.5,25888.5,25345.75,25444.0,25073.25,25380.25,both_identical,False,25093.25,25851.0,37.5,3.0,0.0014944257917965987,0.0001195540633437279,0.011437338726550061,0.009942912934753462,75.0,750.0
2025-12-17,25840.25,26016.75,25396.0,25407.0,25332.0,25508.5,24887.75,24898.75,both_identical,False,25380.25,25888.5,-481.5,-48.25,-0.01897144433171462,-0.00190108450468376,-0.018971444331714604,1.734723475976807e-17,-963.0,-9630.0
2025-12-18,25491.75,25920.75,25409.5,25770.0,24983.5,25412.5,24901.25,25261.75,both_identical,False,24898.75,25407.0,363.0,84.75,0.01457904513278779,0.003403785330588885,0.014579045132787849,5.898059818321144e-17,726.0,7260.0
2025-12-19,25748.25,26108.5,25718.0,26083.0,25240.0,25600.25,25209.75,25574.75,both_identical,False,25261.75,25770.0,313.0,-21.75,0.012390273832968816,-0.0008609854820034241,0.012390273832968868,5.204170427930421e-17,626.0,6260.0
2025-12-22,26143.5,26303.0,26136.25,26200.5,25635.25,25794.75,25628.0,25692.25,both_identical,False,25574.75,26083.0,117.5,60.5,0.004594375311586623,0.002365614522136091,0.004594375311586685,6.158268339717665e-17,235.0,2350.0
2025-12-23,26209.25,26330.75,26116.5,26320.5,25701.0,25822.5,25608.25,25812.25,both_identical,False,25692.25,26200.5,120.0,8.75,0.004670669170664305,0.0003405696270276056,0.004670669170664388,8.239936510889834e-17,240.0,2400.0
2025-12-24,26324.0,26400.25,26285.75,26388.75,25815.75,25892.0,25777.5,25880.5,both_identical,False,25812.25,26320.5,68.25,3.5,0.002644093405263005,0.00013559453360323102,0.0026440934052629483,-5.681219383824043e-17,136.5,1365.0
2025-12-26,26376.25,26443.5,26342.5,26371.5,25868.0,25935.25,25834.25,25863.25,both_identical,False,25880.5,26388.75,-17.25,-12.5,-0.0006665249898572285,-0.0004829891230849481,-0.0006665249898571979,3.0574501264091225e-17,-34.5,-345.0
2025-12-29,26371.5,26402.0,26156.25,26248.0,25863.25,25893.75,25648.0,25739.75,both_identical,False,25863.25,26371.5,-123.5,0.0,-0.0047751152697360156,0.0,-0.004775115269736063,-4.7704895589362195e-17,-247.0,-2470.0
2025-12-30,26248.25,26302.0,26176.5,26183.5,25740.0,25793.75,25668.25,25675.25,both_identical,False,25739.75,26248.0,-64.5,0.25,-0.0025058518439378783,9.712604046270845e-06,-0.002505851843937923,-4.466912950640278e-17,-129.0,-1290.0
2025-12-31,26191.5,26225.0,25937.25,25965.0,25683.25,25716.75,25429.0,25456.75,both_identical,False,25675.25,26183.5,-218.5,8.0,-0.008510141089181215,0.00031158411310503305,-0.008510141089181245,-2.949029909160572e-17,-437.0,-4370.0
2026-01-02,25986.75,26312.0,25773.5,25893.5,25478.5,25803.75,25265.25,25385.25,both_identical,False,25456.75,25965.0,-71.5,21.75,-0.002808685319217889,0.0008543902894124348,-0.002808685319217852,3.729655473350135e-17,-143.0,-1430.0
2026-01-05,25940.0,26216.25,25914.75,26086.0,25431.75,25708.0,25406.5,25577.75,both_identical,False,25385.25,25893.5,192.5,46.5,0.007583143754739465,0.001831772387508494,0.007583143754739563,9.80118763926896e-17,385.0,3850.0
2026-01-06,26091.25,26346.0,26035.75,26330.25,25583.0,25837.75,25527.5,25822.0,both_identical,False,25577.75,26086.0,244.25,5.25,0.009549315322888057,0.0002052565217816266,0.009549315322888052,-5.204170427930421e-18,488.5,4885.0
2026-01-07,26339.5,26504.5,26235.25,26347.0,25831.25,25996.25,25727.0,25838.75,both_identical,False,25822.0,26330.25,16.75,9.25,0.0006486716753156223,0.00035822167144295564,0.0006486716753155708,-5.149960319306146e-17,33.5,335.0
2026-01-08,26347.0,26358.0,26077.25,26195.75,25838.75,25849.75,25569.0,25687.5,both_identical,False,25838.75,26347.0,-151.25,0.0,-0.005853611339557835,0.0,-0.005853611339557863,-2.7755575615628914e-17,-302.5,-3025.0
2026-01-09,26233.25,26493.75,26123.75,26446.5,25725.0,25985.5,25615.5,25938.25,both_identical,False,25687.5,26195.75,250.75,37.5,0.009761557177615572,0.00145985401459854,0.00976155717761551,-6.245004513516506e-17,501.5,5015.0
2026-01-12,26457.25,26528.75,26141.0,26465.0,25949.0,26020.5,25632.75,25956.75,both_identical,False,25938.25,26446.5,18.5,10.75,0.0007132323884610566,0.00041444584734899234,0.0007132323884611047,4.8138576458356397e-17,37.0,370.0
2026-01-13,26461.75,26553.75,26311.5,26414.25,25953.5,26045.5,25803.25,25906.0,both_identical,False,25956.75,26465.0,-50.75,-3.25,-0.0019551754360619105,-0.0001252082791566741,-0.00195517543606194,-2.949029909160572e-17,-101.5,-1015.0
2026-01-14,26409.0,26434.0,25929.0,26139.25,25900.75,25925.75,25420.75,25631.0,both_identical,False,25906.0,26414.25,-275.0,-5.25,-0.010615301474561878,-0.00020265575542345403,-0.010615301474561911,-3.2959746043559335e-17,-550.0,-5500.0
2026-01-15,26101.25,26461.0,26070.75,26214.0,25593.0,25952.75,25562.5,25705.75,both_identical,False,25631.0,26139.25,74.75,-38.0,0.0029163903086106666,-0.0014825796886582653,0.0029163903086106835,1.691355389077387e-17,149.5,1495.0
2026-01-16,26228.75,26399.25,26099.75,26197.25,25720.5,25891.0,25591.5,25689.0,both_identical,False,25705.75,26214.0,-16.75,14.75,-0.0006516051856102234,0.0005738015813582564,-0.0006516051856102489,-2.5587171270657905e-17,-33.5,-335.0
2026-01-20,25979.25,25980.25,25603.5,25637.5,25471.0,25472.0,25095.25,25129.25,both_identical,False,25689.0,26197.25,-559.75,-218.0,-0.021789481879403636,-0.008486122464868231,-0.02178948187940366,-2.42861286636753e-17,-1119.5,-11195.0
2026-01-21,25657.75,26161.75,25533.25,25979.25,25149.5,25653.5,25025.0,25471.0,both_identical,False,25129.25,25637.5,341.75,20.25,0.013599689604743476,0.0008058338390521006,0.013599689604743448,-2.7755575615628914e-17,683.5,6835.0
2026-01-22,26037.75,26248.0,25992.0,26166.5,25529.5,25739.75,25483.75,25658.25,both_identical,False,25471.0,25979.25,187.25,58.5,0.007351497781791057,0.0022967296140709043,0.0073514977817910054,-5.117434254131581e-17,374.5,3745.0
2026-01-23,26113.25,26354.0,26048.5,26246.5,25605.0,25845.75,25540.25,25738.25,both_identical,False,25658.25,26166.5,80.0,-53.25,0.003117905546948837,-0.0020753558796878196,0.003117905546948796,-4.119968255444917e-17,160.0,1600.0
2026-01-26,26093.75,26444.75,25873.5,26356.75,25585.5,25936.5,25365.25,25848.5,both_identical,False,25738.25,26246.5,110.25,-152.75,0.004283508008508737,-0.005934746923353375,0.00428350800850863,-1.0755285551056204e-16,220.5,2205.0
2026-01-27,26369.5,26626.25,26346.75,26581.25,25861.25,26118.0,25838.5,26073.0,both_identical,False,25848.5,26356.75,224.5,12.75,0.008685223513936979,0.0004932587964485367,0.008685223513936968,-1.0408340855860843e-17,449.0,4490.0
2026-01-28,26619.5,26857.25,26501.5,26664.5,26111.25,26349.0,25993.25,26156.25,both_identical,False,26073.0,26581.25,83.25,38.25,0.00319295823265447,0.0014670348636520538,0.0031929582326544192,-5.074066167232161e-17,166.5,1665.0
2026-01-29,26790.75,26804.25,26044.25,26507.5,26282.5,26296.0,25536.0,25999.25,both_identical,False,26156.25,26664.5,-157.0,126.25,-0.006002389486260454,0.004826762246117085,-0.006002389486260418,3.642919299551295e-17,-314.0,-3140.0
2026-01-30,26506.75,26528.25,26077.0,26178.25,25998.5,26020.0,25568.75,25670.0,both_identical,False,25999.25,26507.5,-329.25,-0.75,-0.01266382684115888,-2.8846985970749156e-05,-0.012663826841158854,2.6020852139652106e-17,-658.5,-6585.0
2026-02-02,26038.25,26457.75,25688.5,26358.25,25530.0,25949.5,25180.25,25850.0,both_identical,False,25670.0,26178.25,180.0,-140.0,0.007012076353720296,-0.005453837164004675,0.0070120763537202535,-4.2500725161431774e-17,360.0,3600.0
2026-02-03,26384.75,26536.0,25727.25,25960.25,25876.5,26027.75,25219.0,25452.0,both_identical,False,25850.0,26358.25,-398.0,26.5,-0.01539651837524178,0.0010251450676982592,-0.015396518375241808,-2.7755575615628914e-17,-796.0,-7960.0
2026-02-04,25895.75,26022.5,25291.75,25507.5,25387.5,25514.25,24783.5,24999.25,both_identical,False,25452.0,25960.25,-452.75,-64.5,-0.01778838598145529,-0.0025341819896275344,-0.017788385981455268,2.0816681711721685e-17,-905.5,-9055.0
2026-02-05,25570.0,25677.25,24915.5,25159.25,25061.75,25169.0,24407.25,24651.0,both_identical,False,24999.25,25507.5,-348.25,62.5,-0.013930417912537376,0.0025000750022500674,-0.013930417912537352,2.42861286636753e-17,-696.5,-6965.0
